,Year,Month,Day,Hour,Visibility,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Insolation,Season
4068,2019,6,19,12,20000,5,4,26.9,1012.4,0.0,0.6,2
4069,2019,6,19,13,20000,5,4,27.0,1011.7,0.0,0.9,2
4070,2019,6,19,14,20000,6,4,26.1,1011.2,0.0,0.8,2
4071,2019,6,19,15,20000,4,4,26.9,1010.5,0.0,0.7,2
4072,2019,6,19,16,20000,3,4,26.7,1010.0,0.0,1.0,2
4073,2019,6,19,17,20000,2,3,26.2,1009.6,0.0,0.9,2
4074,2019,6,19,18,20000,2,2,25.3,1009.4,0.0,1.0,2
4075,2019,6,19,19,20000,2,2,24.2,1009.4,0.0,0.6,2
4076,2019,6,19,20,20000,2,2,22.8,1009.3,0.0,0.0,2
4077,2019,6,19,21,18198,2,3,21.6,1009.0,0.0,0.0,2
4078,2019,6,19,22,13458,5,2,20.5,1008.9,0.0,0.0,2
4079,2019,6,19,23,10602,4,2,19.7,1008.7,0.0,0.0,2
4080,2019,6,20,0,9855,3,3,20.0,1008.5,0.0,0.0,2
4081,2019,6,20,1,9002,3,3,18.7,1008.3,0.0,0.0,2
4082,2019,6,20,2,6011,6,3,18.0,1008.1,0.0,0.0,2
4083,2019,6,20,3,5433,5,3,17.8,1008.2,0.0,0.0,2
4084,2019,6,20,4,9792,6,4,19.3,1008.0,0.0,0.4,2
4085,2019,6,20,5,13997,5,4,20.6,1007.9,0.0,1.0,2
4086,2019,6,20,6,20000,4,5,22.1,1007.7,0.0,1.0,2
4087,2019,6,20,7,20000,5,4,23.8,1007.6,0.0,1.0,2
4088,2019,6,20,8,20000,5,1,24.7,1008.3,0.0,1.0,2
4089,2019,6,20,9,18937,4,3,25.2,1008.2,0.0,1.0,2
4090,2019,6,20,10,20000,3,3,27.3,1008.0,0.0,1.0,2
4091,2019,6,20,11,20000,2,5,28.6,1007.8,0.0,1.0,2
4092,2019,6,20,12,20000,4,4,28.7,1007.1,0.0,1.0,2
4093,2019,6,20,13,20000,7,2,27.1,1007.6,0.0,0.2,2
4094,2019,6,20,14,6624,7,6,19.0,1009.1,0.0,0.0,2
4095,2019,6,20,15,13182,7,3,19.6,1010.6,0.0,0.0,2
4096,2019,6,20,16,20000,5,3,20.0,1008.7,0.0,0.0,2
4097,2019,6,20,17,20000,6,1,22.5,1009.0,0.0,0.8,2
4098,2019,6,20,18,20000,5,2,22.6,1008.9,3.8,1.0,2
4099,2019,6,20,19,19817,5,1,20.2,1009.9,0.0,0.4,2
4100,2019,6,20,20,19707,6,1,19.9,1010.7,0.0,0.0,2
4101,2019,6,20,21,10693,6,2,19.0,1010.9,0.0,0.0,2
4102,2019,6,20,22,13760,5,1,19.5,1011.3,0.0,0.0,2
4103,2019,6,20,23,8433,7,1,18.8,1011.5,0.0,0.0,2
4104,2019,6,21,0,8644,6,1,18.9,1011.3,0.0,0.0,2
4105,2019,6,21,1,5574,6,2,18.2,1011.6,0.0,0.0,2
4106,2019,6,21,2,5415,5,2,17.7,1011.8,0.0,0.0,2
4107,2019,6,21,3,4191,5,2,17.3,1012.2,0.0,0.0,2
4108,2019,6,21,4,12093,3,1,18.3,1012.4,0.0,0.3,2
4109,2019,6,21,5,20000,5,2,20.0,1012.8,0.0,0.9,2
4110,2019,6,21,6,20000,4,2,20.7,1012.9,0.0,0.3,2
4111,2019,6,21,7,20000,5,2,20.9,1013.3,0.0,1.0,2
4112,2019,6,21,8,0,5,3,21.2,1013.7,0.0,1.0,2
4113,2019,6,21,9,20000,3,3,21.5,1013.8,0.0,1.0,2
4114,2019,6,21,10,19612,6,5,21.1,1014.1,0.0,1.0,2
4115,2019,6,21,11,8626,7,2,19.2,1015.0,0.0,0.3,2
4116,2019,6,21,12,11455,6,3,19.4,1014.6,3.1,0.0,2
4117,2019,6,21,13,20000,6,4,20.6,1014.9,0.0,0.6,2
4118,2019,6,21,14,20000,6,5,19.9,1014.7,0.0,1.0,2
4119,2019,6,21,15,20000,7,4,19.5,1015.0,0.0,0.5,2
4120,2019,6,21,16,20000,6,4,19.2,1015.2,0.0,0.0,2
4121,2019,6,21,17,20000,6,4,19.3,1015.4,0.0,0.2,2
4122,2019,6,21,18,20000,5,4,19.1,1016.0,0.0,0.7,2
4123,2019,6,21,19,20000,6,3,18.7,1016.7,0.0,0.7,2
4124,2019,6,21,20,20000,4,2,18.2,1016.9,0.0,0.0,2
4125,2019,6,21,21,14648,4,2,16.0,1017.5,0.0,0.0,2
4126,2019,6,21,22,20000,4,4,17.0,1018.0,0.0,0.0,2
4127,2019,6,21,23,20000,2,2,15.9,1018.5,0.0,0.0,2
4128,2019,6,22,0,20000,2,2,13.8,1018.7,0.0,0.0,2
4129,2019,6,22,1,20000,0,2,12.9,1019.1,0.0,0.0,2
4130,2019,6,22,2,20000,0,4,15.9,1019.5,0.0,0.0,2
4131,2019,6,22,3,20000,1,4,16.0,1020.1,0.0,0.0,2
4132,2019,6,22,4,20000,1,3,15.5,1020.7,0.0,0.6,2
4133,2019,6,22,5,20000,1,3,17.5,1021.2,0.0,1.0,2
4134,2019,6,22,6,20000,3,3,18.3,1021.7,0.0,1.0,2
4135,2019,6,22,7,20000,2,3,18.0,1022.1,0.0,1.0,2
4136,2019,6,22,8,20000,3,3,18.9,1022.5,0.0,0.9,2
4137,2019,6,22,9,20000,3,3,18.7,1023.0,0.0,1.0,2
4138,2019,6,22,10,20000,4,4,18.3,1023.4,0.0,0.8,2
4139,2019,6,22,11,20000,4,5,18.7,1023.6,0.0,0.7,2
4140,2019,6,22,12,20000,3,4,18.7,1023.6,0.0,1.0,2
4141,2019,6,22,13,20000,2,5,18.4,1023.4,0.0,1.0,2
4142,2019,6,22,14,20000,2,5,18.3,1023.3,0.0,1.0,2
4143,2019,6,22,15,20000,2,4,18.1,1023.1,0.0,1.0,2
4144,2019,6,22,16,20000,2,5,17.8,1022.6,0.0,1.0,2
4145,2019,6,22,17,20000,3,5,17.3,1022.7,0.0,1.0,2
4146,2019,6,22,18,20000,3,4,16.8,1023.1,0.0,1.0,2
4147,2019,6,22,19,20000,3,3,16.4,1023.1,0.0,0.8,2
4148,2019,6,22,20,20000,3,2,15.8,1023.1,0.0,0.0,2
4149,2019,6,22,21,20000,2,1,14.8,1022.9,0.0,0.0,2
4150,2019,6,22,22,20000,2,1,12.6,1023.2,0.0,0.0,2
4151,2019,6,22,23,20000,1,1,11.8,1023.4,0.0,0.0,2
4152,2019,6,23,0,20000,1,1,11.4,1023.1,0.0,0.0,2
4153,2019,6,23,1,20000,2,2,11.1,1023.2,0.0,0.0,2
4154,2019,6,23,2,19202,2,2,9.6,1023.8,0.0,0.0,2
4155,2019,6,23,3,12917,2,1,9.8,1023.8,0.0,0.0,2
4156,2019,6,23,4,20000,2,2,13.5,1023.8,0.0,0.6,2
4157,2019,6,23,5,20000,1,3,16.6,1023.9,0.0,1.0,2
4158,2019,6,23,6,20000,1,4,16.7,1023.9,0.0,1.0,2
4159,2019,6,23,7,20000,2,4,17.0,1024.0,0.0,1.0,2
4160,2019,6,23,8,20000,2,4,17.5,1024.1,0.0,1.0,2
4161,2019,6,23,9,20000,2,4,17.4,1024.3,0.0,1.0,2
4162,2019,6,23,10,20000,2,4,17.9,1024.3,0.0,1.0,2
4163,2019,6,23,11,20000,2,4,18.0,1024.3,0.0,1.0,2
4164,2019,6,23,12,20000,2,4,18.0,1024.2,0.0,1.0,2
4165,2019,6,23,13,20000,2,5,18.2,1024.1,0.0,1.0,2
4166,2019,6,23,14,20000,3,5,18.6,1023.8,0.0,1.0,2
4167,2019,6,23,15,20000,3,4,19.0,1023.6,0.0,1.0,2
4168,2019,6,23,16,20000,2,5,18.6,1023.6,0.0,1.0,2
4169,2019,6,23,17,20000,2,4,18.3,1023.6,0.0,1.0,2
4170,2019,6,23,18,20000,3,4,18.1,1023.4,0.0,1.0,2
4171,2019,6,23,19,20000,2,4,17.7,1023.5,0.0,0.9,2
4172,2019,6,23,20,20000,1,2,17.2,1023.8,0.0,0.0,2
4173,2019,6,23,21,20000,2,2,16.7,1024.4,0.0,0.0,2
4174,2019,6,23,22,20000,2,2,16.7,1024.8,0.0,0.0,2
4175,2019,6,23,23,20000,2,1,16.2,1025.0,0.0,0.0,2
4176,2019,6,24,0,20000,2,1,14.5,1025.3,0.0,0.0,2
4177,2019,6,24,1,20000,2,2,12.5,1025.2,0.0,0.0,2
4178,2019,6,24,2,20000,1,1,12.4,1025.0,0.0,0.0,2
4179,2019,6,24,3,20000,3,1,11.6,1025.4,0.0,0.0,2
4180,2019,6,24,4,20000,4,0,12.8,1025.7,0.0,0.6,2
4181,2019,6,24,5,20000,3,1,15.4,1026.1,0.0,1.0,2
4182,2019,6,24,6,20000,3,3,18.8,1026.4,0.0,1.0,2
4183,2019,6,24,7,20000,3,3,19.2,1026.7,0.0,1.0,2
4184,2019,6,24,8,20000,3,4,18.8,1026.9,0.0,1.0,2
4185,2019,6,24,9,20000,3,4,19.3,1027.0,0.0,1.0,2
4186,2019,6,24,10,20000,3,3,19.7,1027.2,0.0,1.0,2
4187,2019,6,24,11,20000,3,3,19.9,1027.0,0.0,1.0,2
4188,2019,6,24,12,20000,4,4,20.5,1026.8,0.0,1.0,2
4189,2019,6,24,13,20000,5,4,20.7,1026.7,0.0,1.0,2
4190,2019,6,24,14,20000,6,4,20.9,1026.6,0.0,1.0,2
4191,2019,6,24,15,20000,6,5,20.5,1026.5,0.0,1.0,2
4192,2019,6,24,16,20000,6,5,20.6,1026.4,0.0,1.0,2
4193,2019,6,24,17,20000,5,4,20.8,1026.4,0.0,1.0,2
4194,2019,6,24,18,20000,5,4,21.0,1026.5,0.0,1.0,2
4195,2019,6,24,19,20000,6,3,20.0,1026.3,0.0,0.4,2
4196,2019,6,24,20,20000,5,4,19.9,1026.3,0.0,0.0,2
4197,2019,6,24,21,20000,4,4,20.1,1026.6,0.0,0.0,2
4198,2019,6,24,22,20000,4,3,19.7,1026.7,0.0,0.0,2
4199,2019,6,24,23,20000,4,2,18.4,1026.8,0.0,0.0,2
4200,2019,6,25,0,20000,2,1,16.7,1027.1,0.0,0.0,2
4201,2019,6,25,1,20000,2,2,15.0,1026.9,0.0,0.0,2
4202,2019,6,25,2,20000,3,1,15.7,1026.4,0.0,0.0,2
4203,2019,6,25,3,20000,4,0,14.6,1026.2,0.0,0.0,2
4204,2019,6,25,4,20000,4,0,15.8,1026.1,0.0,0.5,2
4205,2019,6,25,5,20000,4,0,19.5,1026.5,0.0,1.0,2
4206,2019,6,25,6,20000,4,2,20.4,1026.5,0.0,1.0,2
4207,2019,6,25,7,20000,5,1,22.2,1026.5,0.0,1.0,2
4208,2019,6,25,8,20000,6,1,23.4,1026.4,0.0,1.0,2
4209,2019,6,25,9,20000,6,2,25.0,1026.3,0.0,1.0,2
4210,2019,6,25,10,20000,6,2,25.8,1026.0,0.0,1.0,2
4211,2019,6,25,11,20000,6,3,25.6,1025.7,0.0,1.0,2
4212,2019,6,25,12,20000,6,4,27.3,1025.2,0.0,1.0,2
4213,2019,6,25,13,20000,6,4,27.8,1024.6,0.0,1.0,2
4214,2019,6,25,14,20000,6,4,28.1,1024.1,0.0,1.0,2
4215,2019,6,25,15,20000,6,4,27.8,1023.5,0.0,1.0,2
4216,2019,6,25,16,20000,5,4,27.6,1023.2,0.0,1.0,2
4217,2019,6,25,17,20000,5,4,26.9,1022.8,0.0,1.0,2
4218,2019,6,25,18,20000,4,3,25.1,1022.6,0.0,0.8,2
4219,2019,6,25,19,20000,4,3,24.9,1022.4,0.0,0.1,2
4220,2019,6,25,20,20000,5,4,23.4,1022.2,0.0,0.0,2
4221,2019,6,25,21,20000,5,2,21.4,1022.1,0.0,0.0,2
4222,2019,6,25,22,20000,5,2,20.0,1021.8,0.0,0.0,2
4223,2019,6,25,23,20000,3,3,20.1,1021.6,0.0,0.0,2
4224,2019,6,26,0,20000,3,3,19.3,1021.0,0.0,0.0,2
4225,2019,6,26,1,20000,3,2,18.6,1020.6,0.0,0.0,2
4226,2019,6,26,2,20000,3,2,18.2,1020.0,0.0,0.0,2
4227,2019,6,26,3,20000,4,2,18.0,1019.6,0.0,0.0,2
4228,2019,6,26,4,20000,5,3,20.0,1019.2,0.0,0.3,2
4229,2019,6,26,5,20000,5,3,21.3,1018.7,0.0,1.0,2
4230,2019,6,26,6,20000,4,4,23.1,1018.4,0.0,0.9,2
4231,2019,6,26,7,20000,3,4,25.1,1018.2,0.0,1.0,2
4232,2019,6,26,8,20000,3,3,27.1,1018.1,0.0,1.0,2
4233,2019,6,26,9,20000,3,3,29.5,1017.8,0.0,1.0,2
4234,2019,6,26,10,20000,3,4,31.2,1017.4,0.0,1.0,2
4235,2019,6,26,11,20000,5,3,32.5,1016.7,0.0,1.0,2
4236,2019,6,26,12,20000,5,4,32.7,1015.9,0.0,1.0,2
4237,2019,6,26,13,20000,4,4,33.9,1014.9,0.0,1.0,2
4238,2019,6,26,14,20000,3,2,31.9,1014.1,0.0,0.9,2
4239,2019,6,26,15,20000,3,3,31.9,1013.4,0.0,0.9,2
4240,2019,6,26,16,20000,3,3,27.8,1013.4,0.0,1.0,2
4241,2019,6,26,17,20000,2,1,28.0,1013.2,0.0,1.0,2
4242,2019,6,26,18,20000,3,3,27.3,1012.6,0.0,0.8,2
4243,2019,6,26,19,19811,4,2,25.9,1012.4,0.0,0.2,2
4244,2019,6,26,20,20000,3,7,26.5,1012.8,0.0,0.0,2
4245,2019,6,26,21,20000,3,5,24.6,1012.9,0.0,0.0,2
4246,2019,6,26,22,20000,3,4,23.3,1012.9,0.0,0.0,2
4247,2019,6,26,23,20000,3,8,21.8,1012.9,0.0,0.0,2
4248,2019,6,27,0,20000,6,8,20.7,1012.9,0.0,0.0,2
4249,2019,6,27,1,20000,7,7,19.8,1013.3,0.0,0.0,2
4250,2019,6,27,2,20000,7,6,19.3,1013.8,0.0,0.0,2
4251,2019,6,27,3,20000,7,5,18.6,1013.9,0.0,0.0,2
4252,2019,6,27,4,20000,7,5,18.6,1014.1,0.0,0.0,2
4253,2019,6,27,5,20000,6,5,18.9,1014.4,0.0,0.0,2
4254,2019,6,27,6,20000,7,5,19.7,1014.8,0.0,0.3,2
4255,2019,6,27,7,20000,6,7,20.1,1015.1,0.0,0.3,2
4256,2019,6,27,8,20000,6,6,20.5,1015.5,0.0,0.7,2
4257,2019,6,27,9,20000,6,6,21.2,1016.1,0.0,0.9,2
4258,2019,6,27,10,20000,6,6,20.7,1016.5,0.0,0.9,2
4259,2019,6,27,11,20000,7,8,21.0,1017.1,0.0,0.8,2
4260,2019,6,27,12,20000,7,7,19.4,1017.4,0.0,0.6,2
4261,2019,6,27,13,20000,7,7,19.6,1017.4,0.0,0.4,2
4262,2019,6,27,14,20000,6,6,19.4,1017.5,0.0,0.5,2
4263,2019,6,27,15,20000,4,6,20.0,1017.5,0.0,0.9,2
4264,2019,6,27,16,20000,3,6,19.8,1017.6,0.0,1.0,2
4265,2019,6,27,17,20000,5,6,19.5,1017.9,0.0,1.0,2
4266,2019,6,27,18,20000,3,5,18.7,1017.9,0.0,0.7,2
4267,2019,6,27,19,20000,4,5,17.7,1018.1,0.0,0.3,2
4268,2019,6,27,20,20000,6,6,17.2,1018.6,0.0,0.0,2
4269,2019,6,27,21,18044,7,4,16.2,1019.1,0.0,0.0,2
4270,2019,6,27,22,20000,7,4,16.4,1019.1,0.0,0.0,2
4271,2019,6,27,23,20000,6,3,16.4,1019.3,0.0,0.0,2
4272,2019,6,28,0,20000,6,1,16.3,1019.0,0.9,0.0,2
4273,2019,6,28,1,20000,6,2,16.3,1019.1,0.0,0.0,2
4274,2019,6,28,2,20000,2,2,14.2,1019.0,0.0,0.0,2
4275,2019,6,28,3,8766,2,2,13.2,1018.9,0.0,0.0,2
4276,2019,6,28,4,8520,2,2,14.3,1019.0,0.0,0.6,2
4277,2019,6,28,5,16444,1,2,16.5,1019.3,0.0,1.0,2
4278,2019,6,28,6,20000,2,4,18.4,1019.3,0.0,1.0,2
4279,2019,6,28,7,20000,2,3,19.5,1019.5,0.0,1.0,2
4280,2019,6,28,8,20000,2,4,19.4,1020.1,0.0,1.0,2
4281,2019,6,28,9,20000,3,6,20.1,1020.1,0.0,1.0,2
4282,2019,6,28,10,12449,3,6,20.0,1020.0,0.0,1.0,2
4283,2019,6,28,11,20000,4,5,20.4,1020.3,0.0,1.0,2
4284,2019,6,28,12,20000,3,5,20.6,1020.3,0.0,1.0,2
4285,2019,6,28,13,20000,3,4,21.2,1020.3,0.0,1.0,2
4286,2019,6,28,14,20000,2,4,21.3,1020.1,0.0,1.0,2
4287,2019,6,28,15,20000,2,5,20.5,1020.0,0.0,1.0,2
4288,2019,6,28,16,20000,2,5,20.4,1020.0,0.0,1.0,2
4289,2019,6,28,17,20000,2,5,20.1,1020.0,0.0,1.0,2
4290,2019,6,28,18,20000,1,4,19.4,1019.9,0.0,1.0,2
4291,2019,6,28,19,20000,1,3,18.4,1019.9,0.0,0.8,2
4292,2019,6,28,20,20000,3,3,17.9,1020.0,0.0,0.0,2
4293,2019,6,28,21,20000,2,2,14.9,1020.1,0.0,0.0,2
4294,2019,6,28,22,19443,3,2,14.2,1019.9,0.0,0.0,2
4295,2019,6,28,23,20000,3,1,14.4,1019.5,0.0,0.0,2
4296,2019,6,29,0,20000,3,2,13.8,1019.2,0.0,0.0,2
4297,2019,6,29,1,20000,3,1,13.9,1018.8,0.0,0.0,2
4298,2019,6,29,2,20000,4,3,13.5,1018.6,0.0,0.0,2
4299,2019,6,29,3,20000,3,3,15.3,1018.3,0.0,0.0,2
4300,2019,6,29,4,20000,2,4,17.8,1018.3,0.0,0.6,2
4301,2019,6,29,5,20000,2,5,19.3,1018.3,0.0,1.0,2
4302,2019,6,29,6,20000,3,5,20.2,1018.1,0.0,1.0,2
4303,2019,6,29,7,20000,7,5,21.3,1018.2,0.0,0.9,2
4304,2019,6,29,8,20000,5,5,23.2,1017.9,0.0,0.6,2
4305,2019,6,29,9,20000,4,3,22.5,1017.8,0.0,1.0,2
4306,2019,6,29,10,20000,4,4,23.6,1017.5,0.0,1.0,2
4307,2019,6,29,11,20000,3,3,24.8,1017.2,0.0,1.0,2
4308,2019,6,29,12,20000,2,3,25.3,1016.5,0.0,1.0,2
4309,2019,6,29,13,20000,0,5,27.1,1015.6,0.0,1.0,2
4310,2019,6,29,14,20000,0,7,27.5,1015.3,0.0,1.0,2
4311,2019,6,29,15,20000,0,6,27.4,1015.0,0.0,1.0,2
4312,2019,6,29,16,20000,1,6,26.9,1014.9,0.0,1.0,2
4313,2019,6,29,17,20000,1,5,25.9,1014.9,0.0,1.0,2
4314,2019,6,29,18,20000,1,4,24.2,1014.5,0.0,1.0,2
4315,2019,6,29,19,20000,1,4,22.3,1014.6,0.0,0.6,2
4316,2019,6,29,20,20000,0,3,19.9,1014.6,0.0,0.0,2
4317,2019,6,29,21,20000,0,3,18.4,1014.1,0.0,0.0,2
4318,2019,6,29,22,20000,0,2,17.9,1013.9,0.0,0.0,2
4319,2019,6,29,23,20000,1,3,17.4,1013.5,0.0,0.0,2
4320,2019,6,30,0,20000,1,4,17.1,1013.2,0.0,0.0,2
4321,2019,6,30,1,12982,1,3,15.9,1013.3,0.0,0.0,2
4322,2019,6,30,2,20000,1,2,16.0,1013.0,0.0,0.0,2
4323,2019,6,30,3,20000,1,2,15.9,1013.2,0.0,0.0,2
4324,2019,6,30,4,20000,1,1,17.1,1013.4,0.0,0.5,2
4325,2019,6,30,5,20000,0,1,18.7,1013.3,0.0,1.0,2
4326,2019,6,30,6,20000,1,3,21.2,1013.0,0.0,1.0,2
4327,2019,6,30,7,20000,0,3,22.8,1013.2,0.0,1.0,2
4328,2019,6,30,8,20000,0,3,24.4,1012.9,0.0,1.0,2
4329,2019,6,30,9,20000,0,3,26.2,1012.7,0.0,1.0,2
4330,2019,6,30,10,20000,0,5,28.2,1012.0,0.0,1.0,2
4331,2019,6,30,11,20000,1,4,30.1,1011.3,0.0,1.0,2
4332,2019,6,30,12,20000,1,5,31.1,1010.4,0.0,1.0,2
4333,2019,6,30,13,20000,1,4,32.4,1009.5,0.0,1.0,2
4334,2019,6,30,14,20000,1,4,33.8,1008.7,0.0,1.0,2
4335,2019,6,30,15,20000,1,3,34.1,1007.8,0.0,1.0,2
4336,2019,6,30,16,20000,1,2,33.1,1007.2,0.0,1.0,2
4337,2019,6,30,17,20000,2,3,30.8,1006.5,0.0,1.0,2
4338,2019,6,30,18,20000,2,2,30.9,1006.3,0.0,1.0,2
4339,2019,6,30,19,20000,1,1,27.8,1005.9,0.0,0.8,2
4340,2019,6,30,20,20000,2,2,25.1,1006.0,0.0,0.0,2
4341,2019,6,30,21,20000,2,2,24.2,1005.8,0.0,0.0,2
4342,2019,6,30,22,20000,3,5,26.6,1006.4,0.0,0.0,2
4343,2019,6,30,23,20000,4,6,25.0,1006.3,0.0,0.0,2
4344,2019,7,1,0,20000,6,7,23.4,1007.4,0.0,0.0,2
4345,2019,7,1,1,20000,6,6,22.2,1008.0,0.0,0.0,2
4346,2019,7,1,2,20000,4,5,20.7,1008.4,0.0,0.0,2
4347,2019,7,1,3,20000,5,3,19.2,1008.9,0.0,0.0,2
4348,2019,7,1,4,20000,6,4,19.3,1009.0,0.0,0.0,2
4349,2019,7,1,5,20000,3,4,19.9,1009.1,0.0,0.5,2
4350,2019,7,1,6,20000,5,4,20.0,1009.8,0.0,0.9,2
4351,2019,7,1,7,20000,6,5,20.4,1009.8,0.0,0.3,2
4352,2019,7,1,8,20000,6,4,21.5,1010.2,0.0,0.6,2
4353,2019,7,1,9,20000,7,5,22.9,1010.3,0.0,0.9,2
4354,2019,7,1,10,20000,6,5,23.3,1010.2,0.0,0.5,2
4355,2019,7,1,11,20000,6,7,23.5,1010.2,0.0,0.7,2
4356,2019,7,1,12,20000,5,7,24.6,1010.1,0.0,0.6,2
4357,2019,7,1,13,20000,5,4,25.3,1009.4,0.0,0.9,2
4358,2019,7,1,14,20000,4,4,23.3,1009.7,0.0,0.8,2
4359,2019,7,1,15,20000,5,2,22.4,1009.5,0.0,0.6,2
4360,2019,7,1,16,20000,6,4,24.8,1009.1,0.0,0.4,2
4361,2019,7,1,17,20000,6,4,24.1,1009.2,0.0,0.6,2
4362,2019,7,1,18,20000,7,2,22.9,1008.7,0.0,0.3,2
4363,2019,7,1,19,10711,7,5,19.2,1009.8,0.0,0.0,2
4364,2019,7,1,20,20000,7,7,17.7,1010.8,0.0,0.0,2
4365,2019,7,1,21,20000,7,3,15.4,1010.6,0.0,0.0,2
4366,2019,7,1,22,19189,5,1,14.8,1010.1,0.0,0.0,2
4367,2019,7,1,23,20000,3,3,15.0,1010.3,0.0,0.0,2
4368,2019,7,2,0,20000,3,2,14.6,1010.5,2.1,0.0,2
4369,2019,7,2,1,20000,2,4,13.8,1010.4,0.0,0.0,2
4370,2019,7,2,2,20000,1,4,14.0,1010.1,0.0,0.0,2
4371,2019,7,2,3,20000,1,2,13.2,1010.1,0.0,0.0,2
4372,2019,7,2,4,20000,2,4,14.3,1010.4,0.0,0.4,2
4373,2019,7,2,5,20000,3,3,16.0,1010.2,0.0,1.0,2
4374,2019,7,2,6,20000,6,4,17.5,1010.0,0.0,0.6,2
4375,2019,7,2,7,20000,7,6,17.4,1010.3,0.0,0.1,2
4376,2019,7,2,8,20000,7,7,17.3,1010.7,0.0,0.1,2
4377,2019,7,2,9,20000,7,8,18.2,1010.8,0.0,0.4,2
4378,2019,7,2,10,20000,7,6,16.1,1011.6,0.0,0.1,2
4379,2019,7,2,11,20000,5,8,19.3,1011.4,0.0,0.3,2
4380,2019,7,2,12,20000,5,10,19.7,1011.6,1.0,0.9,2
4381,2019,7,2,13,20000,6,9,18.9,1012.3,0.0,0.8,2
4382,2019,7,2,14,20000,4,8,19.3,1012.4,0.0,0.8,2
4383,2019,7,2,15,20000,4,8,18.8,1012.6,0.0,0.6,2
4384,2019,7,2,16,20000,4,9,18.9,1012.6,0.0,0.6,2
4385,2019,7,2,17,20000,3,9,17.6,1013.1,0.0,0.7,2
4386,2019,7,2,18,20000,4,7,16.5,1013.4,0.0,0.7,2
4387,2019,7,2,19,20000,3,7,15.5,1013.5,0.0,0.5,2
4388,2019,7,2,20,20000,2,4,14.4,1014.0,0.0,0.0,2
4389,2019,7,2,21,20000,2,4,12.8,1014.0,0.0,0.0,2
4390,2019,7,2,22,20000,2,4,10.9,1013.8,0.0,0.0,2
4391,2019,7,2,23,20000,2,3,10.2,1013.8,0.0,0.0,2
4392,2019,7,3,0,20000,5,3,10.1,1013.7,0.0,0.0,2
4393,2019,7,3,1,20000,5,3,9.4,1013.9,0.0,0.0,2
4394,2019,7,3,2,20000,6,4,10.1,1013.8,0.0,0.0,2
4395,2019,7,3,3,20000,6,4,10.0,1014.2,0.0,0.0,2
4396,2019,7,3,4,20000,7,3,11.1,1014.4,0.0,0.1,2
4397,2019,7,3,5,20000,7,4,11.8,1014.7,0.0,0.3,2
4398,2019,7,3,6,20000,6,4,14.0,1014.9,0.0,0.3,2
4399,2019,7,3,7,20000,6,8,15.9,1014.8,0.0,0.6,2
4400,2019,7,3,8,20000,4,5,16.6,1015.2,0.0,0.8,2
4401,2019,7,3,9,20000,4,5,16.7,1015.5,0.0,0.6,2
4402,2019,7,3,10,20000,5,6,16.3,1015.9,0.0,0.2,2
4403,2019,7,3,11,20000,4,6,18.3,1015.9,0.0,0.4,2
4404,2019,7,3,12,20000,5,7,18.0,1015.8,0.0,0.7,2
4405,2019,7,3,13,20000,5,5,18.9,1016.0,0.0,0.5,2
4406,2019,7,3,14,20000,4,8,18.9,1016.1,0.0,0.6,2
4407,2019,7,3,15,20000,3,5,17.2,1016.3,0.0,0.9,2
4408,2019,7,3,16,20000,3,6,18.0,1016.5,0.0,0.7,2
4409,2019,7,3,17,20000,3,6,17.9,1016.6,0.0,0.9,2
4410,2019,7,3,18,20000,3,6,16.9,1016.5,0.0,0.9,2
4411,2019,7,3,19,20000,2,5,15.1,1016.5,0.0,0.9,2
4412,2019,7,3,20,20000,3,3,12.7,1016.9,0.0,0.0,2
4413,2019,7,3,21,20000,3,3,10.9,1017.1,0.0,0.0,2
4414,2019,7,3,22,20000,3,4,10.1,1017.2,0.0,0.0,2
4415,2019,7,3,23,20000,5,3,11.0,1017.1,0.0,0.0,2
4416,2019,7,4,0,20000,5,4,10.6,1016.7,0.0,0.0,2
4417,2019,7,4,1,20000,5,3,10.2,1016.6,0.0,0.0,2
4418,2019,7,4,2,20000,6,3,10.4,1016.6,0.0,0.0,2
4419,2019,7,4,3,20000,5,4,11.0,1016.6,0.0,0.0,2
4420,2019,7,4,4,20000,6,4,11.6,1016.5,0.0,0.2,2
4421,2019,7,4,5,20000,5,4,13.0,1016.3,0.0,0.2,2
4422,2019,7,4,6,20000,5,6,15.5,1016.3,0.0,0.9,2
4423,2019,7,4,7,20000,6,6,15.4,1016.4,0.0,0.6,2
4424,2019,7,4,8,20000,6,6,15.9,1016.2,0.0,0.6,2
4425,2019,7,4,9,20000,6,6,16.8,1016.3,0.0,0.7,2
4426,2019,7,4,10,20000,7,8,16.4,1016.6,0.0,0.3,2
4427,2019,7,4,11,20000,6,7,17.9,1016.3,0.0,0.3,2
4428,2019,7,4,12,20000,5,8,19.0,1015.8,0.0,0.7,2
4429,2019,7,4,13,20000,5,7,19.3,1015.5,0.0,0.7,2
4430,2019,7,4,14,20000,6,7,18.7,1015.3,0.0,0.6,2
4431,2019,7,4,15,20000,7,8,18.3,1014.9,0.0,0.1,2
4432,2019,7,4,16,20000,6,7,17.1,1014.5,0.0,0.3,2
4433,2019,7,4,17,20000,7,6,16.0,1013.8,0.0,0.2,2
