,Year,Month,Day,Hour,Visibility,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Insolation,Season,comp_0,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6
992,2019,2,11,8,9448,7,3,4.4,991.3,0.0,0.0,4,-2.150876114982506,0.33739412273412256,0.24068908382902823,-1.1125858802451432,0.8732271861626645,0.6596011786719758,0.5701475109274537
993,2019,2,11,9,20000,7,3,5.6,991.8,0.0,0.0,4,-1.2890102083413535,0.8288845814806873,0.31026505247172304,-1.1114009992133107,-0.3164911826851722,1.2700385958144638,1.01767360375899
994,2019,2,11,10,20000,7,7,5.0,993.1,0.0,0.0,4,-1.3203286140185184,2.1326660798655372,-0.51641360937668,-0.14210785708821766,-0.265533247619719,0.9880572741658843,0.27833774291951163
995,2019,2,11,11,20000,8,5,4.0,994.1,0.0,0.0,4,-1.5013308109700427,1.4696420331418258,-0.13319668492724562,-0.5526220208126047,-0.5072170940541743,0.8452307616978982,0.8125459111726341
996,2019,2,11,12,20000,7,5,4.4,994.8,1.5,0.0,4,-1.4190501871395589,1.7339449302807928,1.9397129772741928,0.8563464577993313,-0.13327048971438077,1.0848437037175813,0.7321674274486148
997,2019,2,11,13,20000,7,6,5.3,995.7,0.0,0.0,4,-1.2076166618607755,1.6607154281016068,-0.33551632103771695,-0.2597291352406079,-0.3834657820559623,0.9059179363467408,0.3942467158933919
998,2019,2,11,14,20000,7,6,4.9,997.1,0.0,0.0,4,-1.1862079947288835,1.5792035331454028,-0.3693948802505263,-0.16735777277299424,-0.43220878934044354,0.8453567534281564,0.39743494418013536
999,2019,2,11,15,20000,7,7,4.0,998.6,0.0,0.0,4,-1.201351525369708,1.8265256249235504,-0.6234154200625827,0.18119229882240498,-0.4589685504115377,0.7350049766805776,0.24704488950392908
1000,2019,2,11,16,20000,7,5,3.3,999.9,0.0,0.0,4,-1.182898605836179,1.0501846944430047,-0.2774857923636489,-0.14411397212083515,-0.5508322531054927,0.8033709188547589,0.655112544343168
1001,2019,2,11,17,9166,7,6,3.8,1001.4,0.0,0.0,4,-1.905517158888993,0.8314837988360472,-0.48848171026633824,0.04458552627422226,0.6165901332980466,-0.029529686657480923,-0.16667304963455662
1002,2019,2,11,18,20000,7,6,3.9,1002.6,0.3,0.0,4,-1.094504527815823,1.3521884934511257,-0.054378321157640894,0.41838518719654816,-0.5778876165330815,0.6025841947865865,0.37839866492679586
1003,2019,2,11,19,20000,7,6,3.4,1003.8,0.0,0.0,4,-1.0584703128904553,1.1993224068348178,-0.5126109014726234,0.24600435504320706,-0.6668889604781929,0.5445565458465537,0.3809248177594044
1004,2019,2,11,20,20000,7,6,2.9,1005.1,0.0,0.0,4,-1.0464369486598797,1.1204636995886392,-0.5499403826415135,0.3406849144358716,-0.7117127180531595,0.49172616874080866,0.39374437354763125
1005,2019,2,11,21,20000,7,6,2.7,1006.1,0.0,0.0,4,-1.0259143019710715,1.0643536444778154,-0.570225474146,0.4007263581309168,-0.7468208893824926,0.4461981762531894,0.3894489740711367
1006,2019,2,11,22,20000,7,8,2.8,1007.1,0.0,0.0,4,-1.0057086787248546,1.7081906607689077,-0.9692034819295353,0.8738268477497351,-0.7352294760733201,0.27682552568224833,-0.01776268075123054
1007,2019,2,11,23,20000,7,7,2.6,1007.8,0.0,0.0,4,-0.9856920356470664,1.3211584498411657,-0.7899470145132548,0.7030913294034637,-0.7834613127555419,0.3044947550595179,0.17378732662278448
1008,2019,2,12,0,20000,6,7,2.3,1008.6,0.1,0.0,4,-0.8155794623646826,1.1938374361071005,-0.7195350300336052,0.9404398007790752,-0.6335746270775502,0.5095914870894566,0.08792541966571348
1009,2019,2,12,1,20000,6,6,2.1,1009.1,0.0,0.0,4,-0.7930171541235501,0.790666158518599,-0.6787208112782003,0.6729861727723415,-0.6905675105014398,0.5439990708710283,0.2793162447322235
1010,2019,2,12,2,20000,5,5,1.6,1009.4,0.0,0.0,4,-0.6330699830095766,0.3113542259717749,-0.5563419017162048,0.5966951412704206,-0.5618848159570268,0.8343280567769664,0.40447687490788486
1011,2019,2,12,3,20000,4,8,2.0,1010.1,0.0,0.0,4,-0.4423581790358704,1.2188588372211142,-1.1821113294767631,1.34421319832799,-0.35513959049318977,0.8486928420682825,-0.30705215931927754
1012,2019,2,12,4,20000,6,6,2.0,1011.3,0.0,0.0,4,-0.7271187230829316,0.6756045210444376,-0.7078229577862397,0.7815228819002095,-0.7689627130596257,0.43483313546670455,0.24379463448140298
1013,2019,2,12,5,20000,7,7,2.0,1011.9,0.0,0.0,4,-0.888123614130148,1.0965298898553824,-0.8630702659863481,0.9340201228464728,-0.9281536082628793,0.1120036404927948,0.13930624492045812
1014,2019,2,12,6,20000,7,7,2.0,1012.7,0.0,0.0,4,-0.8619414458025144,1.055585602834789,-0.8719924310479003,0.9709688227431107,-0.9567847220951274,0.07134390441725372,0.12360087526748054
1015,2019,2,12,7,20000,7,7,1.9,1013.6,0.0,0.0,4,-0.8385890382942955,1.0070584317690834,-0.886596059330919,1.0194638945389496,-0.9886543646759162,0.028250040135676453,0.11360049070274565
1016,2019,2,12,8,20000,7,6,2.2,1014.9,0.0,0.0,4,-0.768423109668956,0.6016422464136145,-0.6912002527669341,0.8418009790545253,-1.0600613391347578,0.0121827734392847,0.25503068936271367
1017,2019,2,12,9,20000,7,7,2.4,1015.9,0.0,0.0,4,-0.7328026450505297,0.9016678474226074,-0.8894163209390111,1.091052484681142,-1.0726706193460556,-0.10188839509849909,0.03010677147612559
1018,2019,2,12,10,20000,7,7,2.2,1017.3,0.0,0.0,4,-0.6991889141979067,0.8250856488014898,-0.914162494974273,1.1695682783245036,-1.1220943475915104,-0.1677462556238859,0.017958687173143452
1019,2019,2,12,11,20000,7,6,2.4,1018.3,0.0,0.0,4,-0.6449438305557926,0.4325587229111962,-0.7199870691009806,0.9849773847909694,-1.1824242938827751,-0.16591778248855205,0.17294655574783946
1020,2019,2,12,12,20000,7,7,2.3,1019.1,0.0,0.0,4,-0.6341765036003686,0.735425851172703,-0.9296711737739913,1.2457750686798088,-1.1868547141945527,-0.26187900059725056,-0.025046550840917232
1021,2019,2,12,13,20000,3,6,2.9,1019.9,0.0,0.3,4,0.5274167729919508,0.09105644388409638,-0.9513807555984364,1.3896261435642627,-0.23576320949381271,0.3732192722058085,0.14845974727011615
1022,2019,2,12,14,20000,2,5,3.3,1020.7,0.0,1.0,4,1.701706397808607,-0.04284891561490877,-0.9003959598685558,1.2667241323581047,0.7103600615336513,-0.09466208357354602,1.2080430652861809
1023,2019,2,12,15,20000,1,5,3.0,1021.4,0.0,1.0,4,1.8776374072952824,-0.19142703188729643,-0.9695414946824736,1.4119730815603238,0.8479068112409514,0.1120905358512627,1.1200588048149867
1024,2019,2,12,16,20000,1,6,2.1,1022.4,0.0,0.4,4,1.0377964685171572,-0.2174974340879689,-1.1263455436445409,1.7437335220893317,0.12041441035564669,0.6348336290715774,0.11098293429136366
1025,2019,2,12,17,20000,1,5,1.1,1023.2,0.0,0.0,4,0.4733765924646255,-0.8286882484780977,-0.9236404624467981,1.6372410707731568,-0.4077581556846239,1.0837287918137313,-0.21708609376936108
1026,2019,2,12,18,20000,0,5,0.5,1023.6,0.0,0.0,4,0.6211816932473448,-0.9693068016203968,-1.0031387631289554,1.789417610750518,-0.2584536568487718,1.3136738286770684,-0.27617637173610116
1027,2019,2,12,19,20000,2,5,0.5,1023.9,0.0,0.0,4,0.28834159080801125,-0.7739462679996251,-0.9112044497895562,1.6190024060991761,-0.592346110273966,0.8296566834873512,-0.08757282353710655
1028,2019,2,12,20,20000,4,3,-0.4,1024.0,0.0,0.0,4,-0.08734222143282944,-1.2830858230308864,-0.46574383443836287,1.067857687022661,-0.9637382069966848,0.4955391632202457,0.5538822601901806
1029,2019,2,12,21,20000,5,4,0.0,1024.0,0.0,0.0,4,-0.2435736112843083,-0.8215928462843245,-0.5960347484872129,1.1649322653979435,-1.1028172087477015,0.19261111508938483,0.43050027268951685
1030,2019,2,12,22,20000,2,4,-0.5,1024.2,0.0,0.0,4,0.24644689483906426,-1.1602251207574266,-0.7640164405526902,1.4852148131016014,-0.6235395061961739,0.8988424913295943,0.17317511902229707
1031,2019,2,12,23,20000,2,4,-0.9,1024.3,0.0,0.0,4,0.22530953843855328,-1.175202549305169,-0.7833964815404776,1.5175445382371804,-0.6257569535032532,0.9043533795337625,0.20188457299512838
1032,2019,2,13,0,20000,5,5,-0.2,1024.2,0.0,0.0,4,-0.25854544243497335,-0.490482350924918,-0.8035934219528332,1.4049462087764315,-1.085433933204807,0.12979303784074178,0.2519543496353555
1033,2019,2,13,1,20000,5,4,0.2,1023.9,0.0,0.0,4,-0.23464131860453222,-0.811545114071663,-0.5857870926769717,1.1464581090866113,-1.0999190404796437,0.19239690449202532,0.41712713130641366
1034,2019,2,13,2,20000,6,4,0.8,1023.0,0.0,0.0,4,-0.39881027459202045,-0.6453363815414956,-0.5007124388313445,0.9711886316738535,-1.2313290931703422,-0.012135797324101059,0.4860332653062638
1035,2019,2,13,3,20000,7,4,1.3,1021.7,0.0,0.0,4,-0.5821728466036892,-0.46112035366857795,-0.4157428950437153,0.784372588724905,-1.3480832284644315,-0.1936902922990583,0.5704602404274645
1036,2019,2,13,4,20000,8,4,0.8,1021.2,0.0,0.0,4,-0.8003785688913829,-0.3424970944916809,-0.3853574422053736,0.7037830897938496,-1.4900648727858947,-0.38942113531553624,0.7158634088443189
1037,2019,2,13,5,20000,8,5,0.7,1020.2,0.0,0.0,4,-0.8485211206731313,0.05249467956615584,-0.5749666754898927,0.881446198915258,-1.4300752869751172,-0.3938979472542717,0.5532073839747602
1038,2019,2,13,6,20000,8,4,0.9,1019.4,0.0,0.0,4,-0.8531859157681901,-0.24790760052780736,-0.3607163782281084,0.6137207306142927,-1.425985227143827,-0.30058506794897444,0.7435323342686541
1039,2019,2,13,7,14250,8,4,1.4,1019.1,0.0,0.0,4,-1.2533181519806171,-0.48587928482011805,-0.3456330986249826,0.5318631006682231,-0.7806252403289563,-0.6623844644749458,0.41172369432197026
1040,2019,2,13,8,8787,8,4,2.4,1019.1,0.0,0.0,4,-1.5921146802646462,-0.7136214342721423,-0.31051095786588867,0.4308875572682802,-0.17946464706085902,-1.0345143360957785,0.050626596809884496
1041,2019,2,13,9,20000,7,7,5.4,1017.8,0.0,0.1,4,-0.3528217806393536,0.9282010563361234,-0.7888940415780739,0.9699215635103676,-1.0311091481190209,-0.37918585486672324,-0.09248789164882476
1042,2019,2,13,10,20000,3,10,7.8,1017.5,0.0,0.4,4,0.8453673499416785,1.7696023645151755,-1.5009271679357017,1.8059528549389883,0.048664981612220326,0.03235017323273445,-0.7952370964950506
1043,2019,2,13,11,0,3,10,8.4,1017.7,0.0,1.0,4,0.23311700171346444,1.1491379411745966,-1.6059867617508756,1.6512749895089407,2.971396896770476,-1.8667963843091162,-1.017913738161239
1044,2019,2,13,12,20000,1,10,8.3,1018.0,0.0,1.0,4,2.0432358329430005,1.8446044580782222,-1.6705928210793028,1.9723745310573275,1.0708516047620995,-0.14521664659077338,-0.16938512394080793
1045,2019,2,13,13,20000,1,10,8.3,1018.7,0.0,1.0,4,2.06614523022968,1.8087782069352039,-1.678399715508161,2.004704643466885,1.045799380158883,-0.18079391565687114,-0.183127322387163
1046,2019,2,13,14,20000,1,10,7.8,1019.3,0.0,1.0,4,2.0552691971735726,1.765745750832049,-1.707922302248192,2.067055090449987,1.026027847187137,-0.19804702369651248,-0.15656556815257897
1047,2019,2,13,15,19295,1,8,7.1,1020.2,0.0,1.0,4,2.009034034180519,0.9773059598447941,-1.3588917509999396,1.7191838823368597,1.0264986945708305,-0.15395688270088023,0.2226509545870539
1048,2019,2,13,16,17308,1,7,6.4,1021.0,0.0,0.3,4,0.9133319478146932,0.13221894195229147,-1.1005015492864483,1.5835306574804753,0.35788333306255815,0.4651161413994872,-0.6661208736632632
1049,2019,2,13,17,16016,1,6,6.0,1022.1,0.0,0.0,4,0.4355099314867498,-0.4893968528658278,-0.891511140882807,1.4407802023107454,0.0796826056223785,0.6998480228026184,-0.968602374421609
1050,2019,2,13,18,16935,1,6,5.7,1023.0,0.0,0.0,4,0.5139163412251405,-0.5003959150302785,-0.9134741244086813,1.5084631119473308,-0.05320767020374353,0.720196382241021,-0.915421329013529
1051,2019,2,13,19,15491,0,6,5.2,1023.6,0.0,0.0,4,0.5686871533461042,-0.7154984999879068,-0.993422688050038,1.6545705914967181,0.24839929412653725,0.845965612454619,-1.061283852697279
1052,2019,2,13,20,13990,3,6,5.3,1023.7,0.0,0.0,4,-0.045779201907949804,-0.4714259343702042,-0.8499474628209506,1.3671457645842438,-0.07414511116111923,0.04011124076325532,-0.8573208771244653
1053,2019,2,13,21,13677,1,5,5.1,1024.0,0.0,0.0,4,0.2808971690397809,-1.0631612448245757,-0.7621139101130708,1.3603907587208814,0.24973261446983405,0.5370764306166994,-0.8687067002149734
1054,2019,2,13,22,14876,0,5,4.9,1024.6,0.0,0.0,4,0.5474094301784383,-1.1487626702201006,-0.823264746785286,1.5010502354262631,0.25783027193181335,0.8221244511416731,-0.8999734259242185
1055,2019,2,13,23,14853,0,4,4.3,1025.6,0.0,0.0,4,0.5511509526080629,-1.5620709815817917,-0.6656632356031377,1.37174816540804,0.20276850997056584,0.8436844142900694,-0.6848377364789884
1056,2019,2,14,0,14736,0,4,3.9,1026.2,0.0,0.0,4,0.5378145453010603,-1.6080439901840655,-0.6908453582662135,1.426491964567786,0.19560444942598298,0.8163803244706913,-0.6720354102844527
1057,2019,2,14,1,14546,0,4,3.5,1026.6,0.0,0.0,4,0.5125899279965633,-1.6471535274471216,-0.7139377788208432,1.4715750244027577,0.20367672975194195,0.7946224256166072,-0.6591072787484475
1058,2019,2,14,2,16506,0,6,4.1,1026.5,0.0,0.0,4,0.670754703265793,-0.8441418644971831,-1.0740354118020794,1.8706045423041977,0.03603025466510599,0.791925305599142,-0.9810230145025876
1059,2019,2,14,3,17406,0,5,4.7,1027.3,0.0,0.0,4,0.808732880815677,-1.174993320834071,-0.8576283011404877,1.6542873623883088,-0.11810206976433797,0.8502687650499413,-0.8059254921927053
1060,2019,2,14,4,19491,0,5,4.6,1027.7,0.0,0.0,4,0.968316811255836,-1.1016033006318577,-0.862632978421265,1.6917871908721416,-0.36281428852875913,0.9645061298808293,-0.6975604344961046
1061,2019,2,14,5,20000,5,6,5.3,1028.5,0.0,0.0,4,0.20851065513429973,-0.22871498099605755,-0.7966052137988083,1.4394385276339874,-1.2341856634399277,-0.29236149858890825,-0.4441665016974918
1062,2019,2,14,6,20000,7,3,5.1,1028.9,0.0,0.0,4,-0.10532481144927458,-1.082230969936883,-0.12633131520159752,0.6367338805537558,-1.6425572842531333,-0.6023149706715952,0.32767786757652967
1063,2019,2,14,7,20000,7,4,5.5,1029.5,0.0,0.0,4,-0.070590367273936,-0.7568035290825043,-0.31095391566535036,0.8536554674077991,-1.6415317285092792,-0.7013529487784081,0.09527032192670577
1064,2019,2,14,8,20000,6,2,6.2,1029.5,0.0,0.0,4,0.16208118255340667,-1.5374594394357322,0.06576086388269424,0.463454060919055,-1.5300570250836028,-0.36960680664840423,0.32425848341451946
1065,2019,2,14,9,20000,6,3,6.6,1029.9,0.0,0.4,4,0.7291591199351978,-1.002474144581756,-0.1777246204400193,0.666936268552945,-1.042788966908784,-0.8636015406834641,0.6747783947649542
1066,2019,2,14,10,20000,7,3,6.8,1030.3,0.0,0.2,4,0.31368154239446566,-1.0123201622524414,-0.09486654261233286,0.5815206682437164,-1.4589054996413826,-0.9210521134351642,0.4593353709646638
1067,2019,2,14,11,20000,7,3,7.6,1030.6,0.0,0.0,4,0.10287559275607229,-1.107616375667043,-0.031136101238052116,0.5420552575309461,-1.7119074131588237,-0.754925379917139,0.10260004969238645
1068,2019,2,14,12,20000,7,2,7.5,1030.7,0.0,0.0,4,0.1093581414485091,-1.46147552316181,0.15937818256316374,0.336680429850082,-1.7390062749473556,-0.6994096872866279,0.2982609280112666
1069,2019,2,14,13,16485,7,2,7.6,1030.7,0.0,0.0,4,-0.1417924461877775,-1.621403695022276,0.15716287327985654,0.3093577318438556,-1.3503583220054591,-0.9244536676436933,0.10759430860262925
1070,2019,2,14,14,19565,7,2,7.3,1030.7,0.0,0.0,4,0.06531663192947279,-1.4865022219754702,0.14940655035450562,0.34801201932485065,-1.6901861752271392,-0.7216356566430807,0.290950204625319
1071,2019,2,14,15,20000,7,5,7.4,1030.5,0.0,0.0,4,0.06877313897070314,-0.41487550922527455,-0.4315447098282761,0.9851346380282743,-1.6599271368888562,-0.8604458769740166,-0.2600122529725515
1072,2019,2,14,16,20000,8,4,7.1,1030.4,0.0,0.0,4,-0.11482412592059749,-0.6580709606732335,-0.2002922073204789,0.6922427206412123,-1.8407653921274023,-1.023853444798512,0.05215781125872918
1073,2019,2,14,17,19597,8,3,6.7,1030.5,0.0,0.0,4,-0.1561436271925221,-1.0379432549668601,-0.024254010604059042,0.5053129388913324,-1.8222450813480862,-0.9858907282317895,0.24984211133991197
1074,2019,2,14,18,11375,8,3,6.6,1030.7,0.0,0.0,4,-0.7574460361748112,-1.4305006217374314,-0.046913477997978674,0.4737717874466967,-0.9191729081567188,-1.5136169862792024,-0.17447108579453088
1075,2019,2,14,19,8273,8,3,6.1,1030.9,0.0,0.0,4,-1.008439946190921,-1.5963733520050871,-0.07795968172564054,0.49964930070655167,-0.5813453143016118,-1.7068051708328504,-0.30155344120826333
1076,2019,2,14,20,8449,8,2,5.8,1030.3,0.0,0.0,4,-1.024190905723139,-1.9112047436890869,0.1115686687463726,0.27682112568292144,-0.6021883125066961,-1.599279931838547,-0.06765111315969219
1077,2019,2,14,21,9721,8,3,5.9,1030.0,0.0,0.0,4,-0.9441248377493294,-1.4883431171914916,-0.0742609997122775,0.4803392421426067,-0.7086978556664453,-1.5641506745024556,-0.19316259214336284
1078,2019,2,14,22,10296,8,2,6.0,1030.1,0.0,0.0,4,-0.8833545670970296,-1.8107075650748858,0.12649501879037042,0.2644451401799006,-0.8001099505689647,-1.4775511491250068,0.01709771079501956
1079,2019,2,14,23,6569,8,3,5.7,1029.6,0.0,0.0,4,-1.2001071400160825,-1.618423087975962,-0.08501346705344313,0.4574317646746957,-0.3448847459522612,-1.7379525960491027,-0.3340734967853597
1080,2019,2,15,0,7560,8,4,6.1,1029.3,0.0,0.0,4,-1.122299088574565,-1.2011491185768384,-0.25768669203483485,0.6385360952607505,-0.42131843852738593,-1.7285473523569508,-0.49721890927238727
1081,2019,2,15,1,8466,8,6,6.1,1029.3,0.0,0.0,4,-1.0746160756597127,-0.4667393865152827,-0.6483302370912701,1.0776353341694809,-0.4738604785528762,-1.7871239638031504,-0.8299623863222688
1082,2019,2,15,2,7079,8,4,5.5,1029.5,0.0,0.0,4,-1.187571796112285,-1.2483964820779228,-0.28824238382588646,0.68654909379479,-0.37320407437104286,-1.753255341346983,-0.4801782088688661
1083,2019,2,15,3,7929,8,4,4.9,1029.3,0.0,0.0,4,-1.168523382394181,-1.2136794944848446,-0.3117690901013136,0.7238105389647894,-0.45806958577800244,-1.673420489636958,-0.3859900997684613
1084,2019,2,15,4,7998,8,5,4.4,1029.4,0.0,0.0,4,-1.2000256611781968,-0.8816577073573459,-0.5317779487576962,0.9803896034376711,-0.4437222410229826,-1.7188454222235119,-0.5359760942663069
1085,2019,2,15,5,7831,8,4,4.4,1029.2,0.0,0.0,4,-1.2094811614455432,-1.2254133000033836,-0.33367385415742873,0.7532622529032884,-0.4419437007708949,-1.661296832983845,-0.35078823795101166
1086,2019,2,15,6,5944,8,3,4.3,1029.4,0.0,0.0,4,-1.3378301479682526,-1.671569894127599,-0.14791543673075994,0.5415571643589826,-0.2637961466880169,-1.730254951775791,-0.2553318110366729
1087,2019,2,15,7,6108,8,3,4.4,1029.6,0.0,0.0,4,-1.3131793680238655,-1.6717643167807432,-0.14526337963012573,0.5448181241470191,-0.2894433847449859,-1.7326918703406566,-0.2583881168711892
1088,2019,2,15,8,6727,8,2,4.8,1029.6,0.0,0.0,4,-1.2341540346357298,-1.9795833840332318,0.0703913766264069,0.30377738052149705,-0.38316694235512616,-1.6461709944412541,-0.06687837693737363
1089,2019,2,15,9,9035,8,3,5.5,1029.8,0.0,0.0,4,-1.0252869482327867,-1.5196596420152533,-0.09161873101656316,0.494832860371558,-0.6242622816569168,-1.5867959158832814,-0.19427826059506142
1090,2019,2,15,10,10648,8,2,5.7,1030.2,0.0,0.0,4,-0.8726274860716421,-1.806957743449447,0.11236028523032227,0.2918894733884634,-0.8416219223180413,-1.452417400342491,0.05646488586019513
1091,2019,2,15,11,10478,8,3,6.0,1030.2,0.0,0.0,4,-0.8760740293948313,-1.461140936465811,-0.070464865624407,0.48704093699787987,-0.7999695801699297,-1.5290682145633996,-0.16534604203863193
1092,2019,2,15,12,9829,8,3,6.1,1029.9,0.0,0.0,4,-0.9272883240437634,-1.473305784363466,-0.06380497912189934,0.4624917289801169,-0.7177515331593073,-1.557531676198599,-0.20091302114630105
1093,2019,2,15,13,13189,8,3,6.0,1029.7,0.0,0.0,4,-0.6940272994060235,-1.3103025416310203,-0.059658170618772155,0.47967790304857355,-1.0820885956714568,-1.3321296820049564,-0.014389692832992136
1094,2019,2,15,14,14775,8,3,6.0,1029.4,0.0,0.0,4,-0.5877706630205793,-1.2216752249614813,-0.05325248333829523,0.4750245112730396,-1.2468669962881782,-1.2165353428531291,0.0740703933326616
1095,2019,2,15,15,9828,8,3,5.6,1029.1,0.0,0.0,4,-0.9840563389049479,-1.4447319381862815,-0.07771570630773376,0.4601761488927258,-0.6873079516860933,-1.5036935165588337,-0.146918932170675
1096,2019,2,15,16,11103,8,3,5.2,1029.1,0.0,0.0,4,-0.9151527459031009,-1.395686323591672,-0.09352061467508907,0.4952851570483357,-0.8270446888860625,-1.4124303340391338,-0.04986706361424973
1097,2019,2,15,17,12727,8,4,4.7,1029.0,0.0,0.0,4,-0.8393944214440492,-0.9815874558488378,-0.30829886509280124,0.7516495474400369,-0.9776240115824548,-1.3493047785197598,-0.11497006985477642
1098,2019,2,15,18,11964,8,4,4.4,1028.9,0.0,0.0,4,-0.916816645868641,-1.0191145688213727,-0.3223542308120331,0.7633871953878323,-0.88858646391587,-1.384552650578196,-0.1297258514864153
1099,2019,2,15,19,15026,8,3,3.7,1028.6,0.0,0.0,4,-0.7359410689748411,-1.2258262443642143,-0.14886849263506624,0.5988712179512032,-1.2381845662750006,-1.099082930649287,0.27921095783620986
1100,2019,2,15,20,7868,4,2,2.7,1028.4,0.0,0.0,4,-0.6327569936776617,-2.3386438410264794,-0.20047433530438796,0.7690001063787932,0.18696983280036972,-0.5198352005013859,-0.21187224885007844
1101,2019,2,15,21,602,0,3,1.0,1028.2,0.0,0.0,4,-0.5988194814525216,-2.7811524485776196,-0.6766433849206304,1.4208392417025688,1.6741792670800397,-0.04478194930400253,-1.0348128603137734
1102,2019,2,15,22,6055,0,2,1.6,1028.0,0.0,0.0,4,-0.16034754828991285,-2.850474920196374,-0.44029944900647094,1.1847538374404776,1.0519770039275005,0.35245655178996194,-0.6030446493922891
1103,2019,2,15,23,5190,0,2,0.9,1027.8,0.0,0.0,4,-0.27291776883238994,-2.8974557905426837,-0.47170110340712096,1.2189922059091232,1.157242737074822,0.3264309157700929,-0.5904749741080096
1104,2019,2,16,0,6573,0,2,0.6,1027.8,0.0,0.0,4,-0.19000742294439127,-2.840955727165161,-0.48273145440556475,1.2478000728014444,1.0052137936334506,0.42187896838761396,-0.4954685494662802
1105,2019,2,16,1,7840,0,2,0.4,1027.4,0.0,0.0,4,-0.12257534823938615,-2.76687787277076,-0.48495832949275686,1.2505327441734662,0.8799972142968416,0.5276691777159603,-0.4063168058864411
1106,2019,2,16,2,6634,0,2,-0.3,1026.8,0.0,0.0,4,-0.2731934989622842,-2.8091408015497437,-0.5125567938628803,1.2643181949738502,1.0373153506979937,0.5003981853327839,-0.40364763949453264
1107,2019,2,16,3,7506,0,2,0.0,1026.3,0.0,0.0,4,-0.20743049252590667,-2.7358696726907032,-0.4915995102638282,1.2255014675037983,0.9576886274061479,0.5730373388018796,-0.3714380560913278
1108,2019,2,16,4,4861,0,2,-1.2,1025.8,0.0,0.0,4,-0.4906049579551026,-2.8620566863842183,-0.5459204759755006,1.2701949881187797,1.2723769552210442,0.4628793918627553,-0.4073087156822911
1109,2019,2,16,5,4536,0,3,-1.4,1025.5,0.0,0.0,4,-0.5457264946196166,-2.5203710134887505,-0.7485298199215852,1.4852302623639821,1.3436208794303652,0.4049107525048685,-0.5929589819955119
1110,2019,2,16,6,4844,0,4,-1.0,1025.4,0.0,0.0,4,-0.511359780361115,-2.144887719736421,-0.9247513004723853,1.67160883023294,1.3356137663111136,0.36093734292318236,-0.7955891864851752
1111,2019,2,16,7,5539,3,3,-0.5,1025.3,0.0,0.1,4,-0.8032078210640358,-2.075710295069398,-0.5756216223517453,1.1420056840825763,0.8717556817075423,-0.3497341372882667,-0.16933783673776936
1112,2019,2,16,8,7970,0,5,1.0,1025.2,0.0,1.0,4,1.170838879830805,-1.0963527477580761,-1.1740952144621952,1.7483694937893375,2.21159694249631,-0.5548351094116163,0.4752672093825542
1113,2019,2,16,9,9880,1,4,2.3,1024.3,0.0,1.0,4,1.1984875689633778,-1.170924330621813,-0.8571764957496576,1.3187666260438309,1.8425734278156651,-0.5991097971878189,0.7798908522352985
1114,2019,2,16,10,11430,1,6,3.8,1023.9,0.0,1.0,4,1.3717500528477327,-0.3493169288673859,-1.1736235979769647,1.6392113987098655,1.7279731238876082,-0.636335451051095,0.37350574126329145
1115,2019,2,16,11,16266,1,5,7.2,1023.3,0.0,1.0,4,1.9228452719653704,-0.3576569118002173,-0.8061555673180826,1.1870936918596289,1.1788367763687098,-0.33195843778547346,0.5662959131758137
1116,2019,2,16,12,14937,1,6,7.9,1022.5,0.0,1.0,4,1.8328026861922526,-0.014582231729651467,-0.9640298455356092,1.3108605085766658,1.3760198018799028,-0.45187332592701235,0.2691776959670493
1117,2019,2,16,13,12787,1,6,8.5,1021.8,0.0,1.0,4,1.6891559318692457,-0.06329690383179103,-0.9329737981416695,1.224488849231389,1.6369601264332339,-0.5682175631778749,0.12497733055756596
1118,2019,2,16,14,14804,1,7,9.0,1020.9,0.0,1.0,4,1.8285199886703734,0.4345513348463326,-1.0924097413268137,1.3769069803967948,1.4681168740231112,-0.46605037167086016,0.019358556626996
1119,2019,2,16,15,11867,0,6,7.7,1020.1,0.0,1.0,4,1.6886955238885812,-0.14387040512217267,-0.9999587599530142,1.288192549536468,1.963914039484536,-0.28445285807541903,0.07455278098485489
1120,2019,2,16,16,11095,0,5,7.5,1019.9,0.0,0.6,4,1.0838676494214032,-0.7198284797949664,-0.751060854035424,1.0756126099885766,1.5542410460335196,0.1452354747807707,-0.3354217664564124
1121,2019,2,16,17,11786,1,5,6.8,1019.8,0.0,0.0,4,0.10878677176294982,-0.8936655298929109,-0.6412955824867067,1.037665691901377,0.6035277999753914,0.5858738591312743,-1.0150616953541107
1122,2019,2,16,18,9040,1,3,3.9,1019.5,0.0,0.0,4,-0.2603524845906067,-1.7692097616645839,-0.3832757290830486,0.7749402959473192,0.8803010005117641,0.6200820637725065,-0.549846531202855
1123,2019,2,16,19,11168,0,3,4.6,1019.6,0.0,0.0,4,0.11270964635467857,-1.7641175688710355,-0.3959621563229431,0.835547067038451,0.8004218532029324,0.9654856207551408,-0.5919450686329867
1124,2019,2,16,20,10826,0,3,4.9,1019.5,0.0,0.0,4,0.10271443764649742,-1.7674053904395013,-0.3818081297276982,0.808160756343675,0.8408271725667344,0.9409845765005099,-0.6307916221814822
